SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,8124 Holland Rd,Alexandria,VA,22306,949000,5,4.5,GUM SPRINGS,3920,14935,2021,5,242,,Active,,,http://www.redfin.com/VA/Alexandria/8124-Holland-Rd-22306/home/167783490,BRIGHT MLS,VAFX2014196,N,Y,38.736813,-77.080411
MLS Listing,,Townhouse,4436 Longworthe Sq,Alexandria,VA,22309,425000,4,2.5,PINEWOOD LAKE,2112,2134,1970,6,201,134,Active,,,http://www.redfin.com/VA/Alexandria/4436-Longworthe-Sq-22309/home/9811920,BRIGHT MLS,VAFX2011950,N,Y,38.741545,-77.109688
MLS Listing,,Single Family Residential,2417 Ross St,Alexandria,VA,22306,514999,3,1.0,POPKINS HEIGHTS,1084,21783,1951,6,475,,Active,,,http://www.redfin.com/VA/Alexandria/2417-Ross-St-22306/home/9795334,BRIGHT MLS,VAFX2004228,N,Y,38.7633051,-77.0749065
MLS Listing,,Condo/Co-op,3101 N Hampton Dr #1616,Alexandria,VA,22302,290000,1,1.0,NORTHAMPTON PLACE,703,,2004,6,413,484,Active,,,http://www.redfin.com/VA/Alexandria/3101-N-Hampton-Dr-22302/unit-1616/home/11877470,BRIGHT MLS,VAAX2001936,N,Y,38.8381428,-77.1055022
MLS Listing,,Townhouse,6173 Morning Glory Rd,Alexandria,VA,22310,485000,2,2.5,VAN DORN VILLAGE,1450,1500,1986,6,334,89,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/6173-Morning-Glory-Rd-22310/home/9754406,BRIGHT MLS,VAFX2014156,N,Y,38.78385,-77.139674
MLS Listing,,Condo/Co-op,5054 Donovan Dr #101,Alexandria,VA,22304,510000,2,2.5,CONDOS AT CAMERON BLVD,1314,,2001,6,388,456,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/5054-Donovan-Dr-22304/unit-101/home/11875983,BRIGHT MLS,VAAX2002448,N,Y,38.807804,-77.119701
MLS Listing,,Condo/Co-op,3705 S George Mason Dr Unit 1905S,Falls Church,VA,22041,380000,3,2.0,SKYLINE PLAZA SOUTH,1712,,1975,6,222,947,Active,,,http://www.redfin.com/VA/Falls-Church/3705-S-George-Mason-Dr-22041/unit-1905S/home/9658580,BRIGHT MLS,VAFX2013818,N,Y,38.84292,-77.1137662
MLS Listing,,Townhouse,3809 Shannons Green Way,Alexandria,VA,22309,477000,3,2.5,MOUNT VEE MANOR SEC 2,1355,1355,2000,6,352,92,Active,,,http://www.redfin.com/VA/Alexandria/3809-Shannons-Green-Way-22309/home/9831673,BRIGHT MLS,VAFX2013992,N,Y,38.734179,-77.095935
MLS Listing,,Single Family Residential,3514 Memorial St,Alexandria,VA,22310,700000,4,3.0,GROVETON HEIGHTS,2477,10125,1947,6,283,,Active,,,http://www.redfin.com/VA/Alexandria/3514-Memorial-St-22310/home/9789455,BRIGHT MLS,VAFX2013840,N,Y,38.7756746,-77.0919925
MLS Listing,,Townhouse,7419 Duddington Dr,Alexandria,VA,22315,499000,4,3.5,HAYFIELD VIEW,1920,1600,1985,7,260,125,Active,,,http://www.redfin.com/VA/Alexandria/7419-Duddington-Dr-22315/home/9787444,BRIGHT MLS,VAFX2013564,N,Y,38.757598,-77.138749
MLS Listing,,Condo/Co-op,1100 Quaker Hill Dr #305,Alexandria,VA,22314,310000,2,2.0,QUAKER HILL,963,,1991,7,322,556,Active,,,http://www.redfin.com/VA/Alexandria/1100-Quaker-Hill-Dr-22314/unit-305/home/11870827,BRIGHT MLS,VAAX2002406,N,Y,38.809899,-77.0843715
MLS Listing,,Condo/Co-op,400 Cameron Station Blvd #436,Alexandria,VA,22304,499700,2,2.0,CAMERON STATION,1443,,2007,7,346,709,Active,,,http://www.redfin.com/VA/Alexandria/400-Cameron-Station-Blvd-22304/unit-436/home/17061542,BRIGHT MLS,VAAX2001760,N,Y,38.8058658,-77.125113
MLS Listing,,Single Family Residential,2403 Fairview Dr,Alexandria,VA,22306,750000,7,3.0,CATALINA,3345,10680,1956,7,224,,Active,August-15-2021 12:00 PM,August-15-2021 02:30 PM,http://www.redfin.com/VA/Alexandria/2403-Fairview-Dr-22306/home/9791674,BRIGHT MLS,VAFX2013998,N,Y,38.7775462,-77.0738723
MLS Listing,,Condo/Co-op,2451 Midtown Ave #928,Alexandria,VA,22303,469000,2,2.0,MIDTOWN ALEXANDRIA STATI,1355,,2007,7,346,549,Active,,,http://www.redfin.com/VA/Alexandria/2451-Midtown-Ave-22303/unit-928/home/21706089,BRIGHT MLS,VAFX2013652,N,Y,38.7966107,-77.0742479
MLS Listing,,Townhouse,611 Cameron St,Alexandria,VA,22314,2150000,5,4.5,OLD TOWN,4231,6000,1780,7,508,,Active,,,http://www.redfin.com/VA/Alexandria/611-Cameron-St-22314/home/11841531,BRIGHT MLS,VAAX2002384,N,Y,38.8062723,-77.0461246
MLS Listing,,Single Family Residential,322 S Washington St,Alexandria,VA,22314,1250000,4,4.0,HISTORIC OLD TOWN,2800,5060,1880,7,446,,Active,,,http://www.redfin.com/VA/Alexandria/322-S-Washington-St-22314/home/55296118,BRIGHT MLS,VAAX2002304,N,Y,38.8019072,-77.0473389
MLS Listing,,Single Family Residential,7712 Fordson Rd,Alexandria,VA,22306,320000,2,1.0,GUM SPRINGS,892,7144,1952,7,359,,Active,August-15-2021 04:00 PM,August-15-2021 05:00 PM,http://www.redfin.com/VA/Alexandria/7712-Fordson-Rd-22306/home/9816341,BRIGHT MLS,VAFX2013976,N,Y,38.7478498,-77.0823707
MLS Listing,,Condo/Co-op,250 S Reynolds St #504,Alexandria,VA,22304,269990,2,1.5,TEMPLETON OF ALEXANDRIA,1262,,1974,8,214,680,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/250-S-Reynolds-St-22304/unit-504/home/11854665,BRIGHT MLS,VAAX2002104,N,Y,38.8103592,-77.1274939
MLS Listing,,Single Family Residential,6503 Bluebill Ln,Alexandria,VA,22307,895000,4,3.5,BELLEHAVEN TERRACE,2980,11112,1956,8,300,,Active,,,http://www.redfin.com/VA/Alexandria/6503-Bluebill-Ln-22307/home/9792991,BRIGHT MLS,VAFX2013330,N,Y,38.7764446,-77.063507
MLS Listing,,Condo/Co-op,6641 Wakefield Dr #805,Alexandria,VA,22307,184900,1,1.0,RIVER TOWERS,670,,1963,8,276,517,Active,,,http://www.redfin.com/VA/Alexandria/6641-Wakefield-Dr-22307/unit-805/home/9794088,BRIGHT MLS,VAFX2012932,N,Y,38.77217,-77.058763
MLS Listing,,Condo/Co-op,5375-C Bedford Ter Unit 75C,Alexandria,VA,22309,224998,2,2.0,CLUSTERS AT WOODLAWN CON,825,,1984,8,273,413,Active,,,http://www.redfin.com/VA/Alexandria/5375-Bedford-Ter-22309/unit-75C/home/143479290,BRIGHT MLS,VAFX2013256,N,Y,38.722933,-77.126192
MLS Listing,,Single Family Residential,56 Cockrell St,Alexandria,VA,22304,835000,4,2.5,ALNOR HEIGHTS,1999,10055,1967,8,418,,Active,August-15-2021 01:30 PM,August-15-2021 03:30 PM,http://www.redfin.com/VA/Alexandria/56-Cockrell-St-22304/home/11852130,BRIGHT MLS,VAAX2002090,N,Y,38.8082105,-77.0953195
MLS Listing,,Townhouse,149 Martin Ln,Alexandria,VA,22304,700000,3,2.5,CAMERON STATION,2296,1260,1999,8,305,134,Active,,,http://www.redfin.com/VA/Alexandria/149-Martin-Ln-22304/home/11874090,BRIGHT MLS,VAAX2002418,N,Y,38.8105457,-77.1204525
MLS Listing,,Condo/Co-op,6153 Edsall Rd Unit D,Alexandria,VA,22304,195000,1,1.0,EDSALL BLUFF,753,,1973,8,259,377,Active,,,http://www.redfin.com/VA/Alexandria/6153-Edsall-Rd-22304/unit-D/home/11855434,BRIGHT MLS,VAAX2002416,N,Y,38.8083422,-77.1403399
MLS Listing,,Townhouse,6353 Staghorn Ct,Alexandria,VA,22315,494900,4,3.5,WINDSOR PARK,1512,1760,1973,8,327,94,Active,,,http://www.redfin.com/VA/Alexandria/6353-Staghorn-Ct-22315/home/9785319,BRIGHT MLS,VAFX2013934,N,Y,38.7602134,-77.1628734
MLS Listing,,Single Family Residential,2800 Old Dominion Blvd,Alexandria,VA,22305,829000,3,2.5,MONTICELLO PARK,2331,6624,1954,8,356,,Active,,,http://www.redfin.com/VA/Alexandria/2800-Old-Dominion-Blvd-22305/home/11848855,BRIGHT MLS,VAAX2002298,N,Y,38.8312252,-77.0711742
MLS Listing,,Townhouse,6152 Braeleigh Ln,Alexandria,VA,22315,599900,2,3.0,KINGSTOWNE SEC 5 SEC 6 S,1909,2185,1991,8,314,99,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/6152-Braeleigh-Ln-22315/home/9785868,BRIGHT MLS,VAFX2013892,N,Y,38.756095,-77.152319
MLS Listing,,Condo/Co-op,134 Roberts Ln #302,Alexandria,VA,22314,275000,1,1.0,FORT ELLSWORTH,843,,1974,8,326,423,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/134-Roberts-Ln-22314/unit-302/home/11850800,BRIGHT MLS,VAAX2002400,N,Y,38.8079916,-77.0712932
MLS Listing,,Single Family Residential,8703 Highgate Rd,Alexandria,VA,22308,859900,5,4.0,STRATFORD LANDING,2624,11745,1963,8,328,,Active,,,http://www.redfin.com/VA/Alexandria/8703-Highgate-Rd-22308/home/9828017,BRIGHT MLS,VAFX2004964,N,Y,38.7216863,-77.0731303
MLS Listing,,Single Family Residential,8115 Kidd St,Alexandria,VA,22309,499900,5,2.0,MT VERNON VALLEY,2150,11445,1963,8,233,,Active,,,http://www.redfin.com/VA/Alexandria/8115-Kidd-St-22309/home/9811305,BRIGHT MLS,VAFX2013794,N,Y,38.7369798,-77.1118182
MLS Listing,,Condo/Co-op,3300 S 28th St #302,Alexandria,VA,22302,264900,2,1.0,BOLLING BROOK,875,,1961,8,303,487,Active,,,http://www.redfin.com/VA/Alexandria/3300-S-28th-St-22302/unit-302/home/11868939,BRIGHT MLS,VAAX2002232,N,Y,38.8394788,-77.106671
MLS Listing,,Townhouse,8215 Cedar Landing Ct,Alexandria,VA,22306,524900,4,3.5,HUNTINGTON AT MOUNT VERN,2343,3200,1980,8,224,115,Active,,,http://www.redfin.com/VA/Alexandria/8215-Cedar-Landing-Ct-22306/home/9819813,BRIGHT MLS,VAFX2012922,N,Y,38.7354773,-77.0782339
MLS Listing,,Condo/Co-op,3101 N Hampton Dr #515,Alexandria,VA,22302,249900,1,1.0,NORTHAMPTON PLACE,648,,2004,8,386,484,Active,,,http://www.redfin.com/VA/Alexandria/3101-N-Hampton-Dr-22302/unit-515/home/11877269,BRIGHT MLS,VAAX2002386,N,Y,38.8381428,-77.1055022
MLS Listing,,Condo/Co-op,4600 Duke St #1114,Alexandria,VA,22304,167999,0,1.0,FORTY SIX HUNDRED,618,,1967,8,272,380,Active,,,http://www.redfin.com/VA/Alexandria/4600-Duke-St-22304/unit-1114/home/11858413,BRIGHT MLS,VAAX2002152,N,Y,38.8109268,-77.1115249
MLS Listing,,Townhouse,3467 S Stafford St Unit A,Arlington,VA,22206,559900,2,2.0,FAIRLINGTON MEADOWS,1500,,1940,8,373,370,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Arlington/3467-S-Stafford-St-22206/unit-A/home/11270661,BRIGHT MLS,VAAR2003208,N,Y,38.8313327,-77.0856295
MLS Listing,,Condo/Co-op,400 Madison St #1003,Alexandria,VA,22314,875000,1,2.0,ALEXANDRIA HOUSE,1300,,1975,8,673,1191,Active,,,http://www.redfin.com/VA/Alexandria/400-Madison-St-22314/unit-1003/home/11841824,BRIGHT MLS,VAAX2001384,N,Y,38.8124313,-77.0424589
MLS Listing,,Condo/Co-op,501 Slaters Ln #201,Alexandria,VA,22314,499000,1,1.0,MARINA TOWERS,872,,1970,8,572,647,Active,,,http://www.redfin.com/VA/Alexandria/501-Slaters-Ln-22314/unit-201/home/11864731,BRIGHT MLS,VAAX2002334,N,Y,38.8211761,-77.0411361
MLS Listing,,Condo/Co-op,4850 Eisenhower Ave #418,Alexandria,VA,22304,264950,1,1.0,EXCHANGE AT VAN DORN,600,,2003,8,442,393,Active,,,http://www.redfin.com/VA/Alexandria/4850-Eisenhower-Ave-22304/unit-418/home/11878416,BRIGHT MLS,VAAX2002356,N,Y,38.801947,-77.119551
MLS Listing,,Condo/Co-op,6601 Thackwell Way Unit L,Alexandria,VA,22315,349950,2,2.0,CARRDINAL PLACE CONDO,1134,,1995,8,309,316,Active,,,http://www.redfin.com/VA/Alexandria/6601-Thackwell-Way-22315/unit-L/home/22009801,BRIGHT MLS,VAFX2013464,N,Y,38.748404,-77.172242
MLS Listing,,Single Family Residential,3704 Austin Ave,Alexandria,VA,22310,499900,4,2.0,VIRGINIA HILLS,925,10006,1953,9,540,,Active,,,http://www.redfin.com/VA/Alexandria/3704-Austin-Ave-22310/home/9758949,BRIGHT MLS,VAFX2011402,N,Y,38.78231,-77.0963086
MLS Listing,,Townhouse,2562 Nicky Ln,Alexandria,VA,22311,544400,2,3.5,SEMINARY HEIGHTS,2040,,1977,9,267,320,Active,,,http://www.redfin.com/VA/Alexandria/2562-Nicky-Ln-22311/home/11859981,BRIGHT MLS,VAAX2002306,N,Y,38.8347496,-77.1213741
MLS Listing,,Townhouse,6102 Declaration Sq,Alexandria,VA,22312,424500,2,2.5,JEFFERSON GREEN CONDO,1296,,1984,9,328,250,Active,,,http://www.redfin.com/VA/Alexandria/6102-Declaration-Sq-22312/home/9751404,BRIGHT MLS,VAFX2012812,N,Y,38.8003832,-77.1463121
MLS Listing,,Single Family Residential,2829 Preston Ave,Alexandria,VA,22306,549000,4,2.0,MEMORIAL HEIGHTS,1432,6250,1957,9,383,,Active,,,http://www.redfin.com/VA/Alexandria/2829-Preston-Ave-22306/home/9792057,BRIGHT MLS,VAFX2013630,N,Y,38.7656844,-77.0814264
MLS Listing,,Townhouse,5408 Cheyenne Knoll Pl,Alexandria,VA,22312,619000,3,3.5,WINDY HILL AT LINCOLNIA,2472,1140,1999,9,250,120,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/5408-Cheyenne-Knoll-Pl-22312/home/9751549,BRIGHT MLS,VAFX2013662,N,Y,38.8050338,-77.1640304
MLS Listing,,Condo/Co-op,125 N Lee Unit DH209,Alexandria,VA,22314,525000,1,1.0,TORPEDO FACTORY,819,,1985,9,641,398,Active,,,http://www.redfin.com/VA/Alexandria/125-N-Lee-St-22314/unit-DH209/home/11868641,BRIGHT MLS,VAAX2002226,N,Y,38.8051967,-77.0411825
MLS Listing,,Townhouse,1227 Quaker Hill Dr,Alexandria,VA,22314,668000,4,3.5,QUAKER HILL,1970,1857,1990,9,339,103,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/1227-Quaker-Hill-Dr-22314/home/11869970,BRIGHT MLS,VAAX2002024,N,Y,38.81077,-77.086222
MLS Listing,,Condo/Co-op,1707 Dewitt Ave Unit B,Alexandria,VA,22301,235000,1,1.0,ALEXANDRIA SQUARE,437,,1940,9,538,339,Active,,,http://www.redfin.com/VA/Alexandria/1707-Dewitt-Ave-22301/unit-B/home/11870942,BRIGHT MLS,VAAX2002120,N,Y,38.8223551,-77.0556818
MLS Listing,,Townhouse,4118 36th St S Unit A1,Arlington,VA,22206,569000,1,2.0,FAIRLINGTON GLEN,745,,1940,9,764,365,Active,,,http://www.redfin.com/VA/Arlington/4118-36th-St-S-22206/unit-A1/home/11270684,BRIGHT MLS,VAAR2003032,N,Y,38.8281689,-77.0882389
MLS Listing,,Townhouse,210 N Fairfax St,Alexandria,VA,22314,1689000,2,2.0,OLD TOWN ALEXANDRIA,2300,2378,1770,9,734,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/210-N-Fairfax-St-22314/home/11842837,BRIGHT MLS,VAAX2002130,N,Y,38.80603,-77.0424476
MLS Listing,,Single Family Residential,2508 Clay St,Alexandria,VA,22302,1089000,3,3.0,JEFFERSON PARK,2508,6900,1946,9,434,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/2508-Clay-St-22302/home/11848741,BRIGHT MLS,VAAX2002364,N,Y,38.8281816,-77.0709044
MLS Listing,,Single Family Residential,2804 Woodlawn Trl,Alexandria,VA,22306,620000,3,2.0,HYBLA VALLEY FMS,1092,18750,1980,9,568,,Active,,,http://www.redfin.com/VA/Alexandria/2804-Woodlawn-Trl-22306/home/9795048,BRIGHT MLS,VAFX2009206,N,Y,38.7517064,-77.0798077
MLS Listing,,Townhouse,6456 Brickleigh Ct,Alexandria,VA,22315,475000,3,3.5,AMBERLEIGH SEC 7,1212,1360,1988,9,392,100,Active,,,http://www.redfin.com/VA/Alexandria/6456-Brickleigh-Ct-22315/home/9786077,BRIGHT MLS,VAFX2010334,N,Y,38.758978,-77.166083
MLS Listing,,Single Family Residential,1707 Hollindale Dr,Alexandria,VA,22306,1498500,5,3.5,HOLLINDALE,7443,22981,1995,9,201,,Active,,,http://www.redfin.com/VA/Alexandria/1707-Hollindale-Dr-22306/home/9796234,BRIGHT MLS,VAFX2013216,N,Y,38.7519509,-77.0617081
MLS Listing,,Condo/Co-op,2960 S Columbus St Unit C2,Arlington,VA,22206,389999,2,1.0,FAIRLINGTON VILLAGE,1100,,1948,9,355,245,Active,,,http://www.redfin.com/VA/Arlington/2960-S-Columbus-St-22206/unit-C2/home/11861371,BRIGHT MLS,VAAX2002296,N,Y,38.8375821,-77.1021946
MLS Listing,,Condo/Co-op,701 Swann Ave Unit ONE 206,Alexandria,VA,22301,700900,1,2.0,POTOMAC YARD,1193,,2022,9,588,544,Active,August-15-2021 12:00 PM,August-15-2021 03:30 PM,http://www.redfin.com/VA/Alexandria/701-Swann-Ave-22301/unit-ONE-206/home/175986066,BRIGHT MLS,VAAX2002348,N,Y,38.8293894,-77.0502802
MLS Listing,,Condo/Co-op,701 Swann Ave Unit ONE 202,Alexandria,VA,22301,1085900,3,2.5,POTOMAC YARD,1778,,2022,9,611,890,Active,August-15-2021 12:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/701-Swann-Ave-22301/unit-ONE-202/home/175985612,BRIGHT MLS,VAAX2002344,N,Y,38.8293894,-77.0502802
MLS Listing,,Condo/Co-op,5500 Holmes Run Pkwy #1604,Alexandria,VA,22304,379900,2,2.0,PLACE ONE,1240,,1974,9,306,701,Active,,,http://www.redfin.com/VA/Alexandria/5500-Holmes-Run-Pkwy-22304/unit-1604/home/11856156,BRIGHT MLS,VAAX2002318,N,Y,38.8177987,-77.1277079
MLS Listing,,Townhouse,3721 Huntley Meadows Ln,Alexandria,VA,22306,564000,2,3.5,HUNTLEY MEADOWS,2499,1500,1993,9,226,102,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/3721-Huntley-Meadows-Ln-22306/home/9790469,BRIGHT MLS,VAFX2011832,N,Y,38.765758,-77.096692
MLS Listing,,Condo/Co-op,7024 Ellingham Cir #27,Alexandria,VA,22315,394900,2,2.5,ETON SQUARE CONDO,1415,,1990,9,279,550,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/7024-Ellingham-Cir-22315/unit-27/home/9784241,BRIGHT MLS,VAFX2011004,N,Y,38.766038,-77.139794
MLS Listing,,Single Family Residential,6827 Lamp Post Ln,Alexandria,VA,22306,679000,4,3.0,STONEYBROOKE,2059,9384,1971,9,330,,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/6827-Lamp-Post-Ln-22306/home/9790100,BRIGHT MLS,VAFX2011522,N,Y,38.7672896,-77.0972077
MLS Listing,,Condo/Co-op,60 S Van Dorn St S #207,Alexandria,VA,22304,184000,1,1.0,TWENTY-ONE,708,,2005,9,260,460,Active,,,http://www.redfin.com/VA/Alexandria/60-S-Van-Dorn-St-22304/unit-207/home/11879945,BRIGHT MLS,VAAX2002218,N,Y,38.8124601,-77.1284324
MLS Listing,,Condo/Co-op,4600 Duke St #1221,Alexandria,VA,22304,224900,2,1.0,FORTY SIX HUNDRED,1058,,1967,10,213,626,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/4600-Duke-St-22304/unit-1221/home/11858453,BRIGHT MLS,VAAX2001852,N,Y,38.8109268,-77.1115249
MLS Listing,,Townhouse,6489 Sutcliffe Dr,Alexandria,VA,22315,695000,4,3.5,KINGSTOWNE SEC 51,2464,2724,2000,10,282,105,Active,,,http://www.redfin.com/VA/Alexandria/6489-Sutcliffe-Dr-22315/home/9836069,BRIGHT MLS,VAFX2012310,N,Y,38.7776212,-77.1253369
MLS Listing,,Townhouse,114 Cameron Station Blvd,Alexandria,VA,22304,750000,3,3.5,CAMERON STATION,2110,1070,1999,10,355,133,Active,August-22-2021 01:00 PM,August-22-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/114-Cameron-Station-Blvd-22304/home/11873901,BRIGHT MLS,VAAX2001408,N,Y,38.8114144,-77.1194011
MLS Listing,,Townhouse,6603 Netties Ln #1711,Alexandria,VA,22315,420000,2,2.5,CONDOMINIUM AT ISLAND CR,1142,,1995,10,368,317,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/6603-Netties-Ln-22315/unit-1711/home/9808036,BRIGHT MLS,VAFX2011834,N,Y,38.7495824,-77.1716576
MLS Listing,,Condo/Co-op,2050 Jamieson Ave #1013,Alexandria,VA,22314,575000,2,2.0,THE JAMIESON,1067,,2008,10,539,595,Active,,,http://www.redfin.com/VA/Alexandria/2050-Jamieson-Ave-22314/unit-1013/home/18974184,BRIGHT MLS,VAAX2002142,N,Y,38.8034343,-77.0651982
MLS Listing,,Condo/Co-op,1603 Belle View Blvd Unit A2,Alexandria,VA,22307,239000,1,1.0,BELLE VIEW,623,,1950,10,384,297,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/1603-Belle-View-Blvd-22307/unit-A2/home/9793664,BRIGHT MLS,VAFX2012194,N,Y,38.774672,-77.059838
MLS Listing,,Townhouse,320 N Henry St,Alexandria,VA,22314,897300,3,2.5,OLD TOWN ALEXANDRIA,1532,1975,1920,10,586,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/320-N-Henry-St-22314/home/11840267,BRIGHT MLS,VAAX2001838,N,Y,38.8086495,-77.0510674
MLS Listing,,Townhouse,6531 Kemper Lakes Ct,Alexandria,VA,22312,535000,3,3.5,PINECREST,1596,1500,1986,10,335,89,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/6531-Kemper-Lakes-Ct-22312/home/9723266,BRIGHT MLS,VAFX2010144,N,Y,38.826208,-77.165839
MLS Listing,,Condo/Co-op,306 Duncan Ave E Unit E,Alexandria,VA,22301,229900,1,1.0,ALEXANDRIA SQUARE,437,,1940,10,526,339,Active,,,http://www.redfin.com/VA/Alexandria/306-E-Duncan-Ave-22301/unit-E/home/11871218,BRIGHT MLS,VAAX260902,N,Y,38.8227334,-77.0553191
MLS Listing,,Condo/Co-op,6870 Brindle Heath Way #191,Alexandria,VA,22315,259900,1,1.0,ETON SQUARE CONDO,742,,1993,10,350,384,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/6870-Brindle-Heath-Way-22315/unit-191/home/9784405,BRIGHT MLS,VAFX2003404,N,Y,38.768168,-77.142293
MLS Listing,,Single Family Residential,821 N Latham St,Alexandria,VA,22304,730000,4,3.0,BELLE WOOD,1911,10218,1960,10,382,,Active,,,http://www.redfin.com/VA/Alexandria/821-N-Latham-St-22304/home/11853585,BRIGHT MLS,VAAX2002098,N,Y,38.8197131,-77.1112511
MLS Listing,,Townhouse,5218 Martinique Ln,Alexandria,VA,22315,515000,4,3.5,D EVEREAUX WEST,2220,1500,1983,10,232,108,Active,,,http://www.redfin.com/VA/Alexandria/5218-Martinique-Ln-22315/home/9782860,BRIGHT MLS,VAFX2010698,N,Y,38.768903,-77.128378
MLS Listing,,Townhouse,5510 Maplefield Pl,Alexandria,VA,22310,525000,3,3.0,MAPLEFIELD,2176,1540,1978,10,241,67,Active,,,http://www.redfin.com/VA/Alexandria/5510-Maplefield-Pl-22310/home/9753818,BRIGHT MLS,VAFX2013034,N,Y,38.785746,-77.1294945
MLS Listing,,Townhouse,4304 Wyres St,Alexandria,VA,22309,405000,3,3.5,ASPEN GLEN,1398,1937,1982,10,290,150,Active,,,http://www.redfin.com/VA/Alexandria/4304-Wyres-St-22309/home/9814664,BRIGHT MLS,VAFX2009248,N,Y,38.7348659,-77.108058
MLS Listing,,Townhouse,5210 Maris Ave,Alexandria,VA,22304,429900,3,2.5,PARKSIDE AT ALEXANDRIA,1925,,1963,10,223,417,Active,,,http://www.redfin.com/VA/Alexandria/5210-Maris-Ave-22304/home/11879188,BRIGHT MLS,VAAX2001792,N,Y,38.8248537,-77.1185579
MLS Listing,,Townhouse,6058 Chicory Pl,Alexandria,VA,22310,495000,2,3.5,VAN DORN VILLAGE,1220,1540,1988,10,406,89,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/VA/Alexandria/6058-Chicory-Pl-22310/home/9754462,BRIGHT MLS,VAFX2008936,N,Y,38.7865587,-77.1404653
MLS Listing,,Condo/Co-op,1707 Dewitt Ave Unit G,Alexandria,VA,22301,291000,1,1.0,ALEXANDRIA SQUARE,509,,1940,10,572,395,Active,,,http://www.redfin.com/VA/Alexandria/1707-Dewitt-Ave-22301/unit-G/home/11870947,BRIGHT MLS,VAAX2002132,N,Y,38.8223551,-77.0556818
MLS Listing,,Townhouse,6543 Cypress Point Rd,Alexandria,VA,22312,499900,2,2.5,PINECREST SEC 6 SEC 7,1488,2175,1985,10,336,90,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/VA/Alexandria/6543-Cypress-Point-Rd-22312/home/9719739,BRIGHT MLS,VAFX2011310,N,Y,38.8267778,-77.1695445
MLS Listing,,Single Family Residential,3915 Fairfax Pkwy,Alexandria,VA,22312,635000,4,3.0,BARCROFT TERRACE,2250,10500,1954,11,282,,Active,,,http://www.redfin.com/VA/Alexandria/3915-Fairfax-Pkwy-22312/home/9650523,BRIGHT MLS,VAFX2010554,N,Y,38.838277,-77.1464716
MLS Listing,,Townhouse,532 E Glendale Ave,Alexandria,VA,22301,650000,2,1.0,BRENTON,810,1380,1945,11,802,,Active,,,http://www.redfin.com/VA/Alexandria/532-E-Glendale-Ave-22301/home/11843701,BRIGHT MLS,VAAX2002058,N,Y,38.81779,-77.053474
